ID,Duplicates,CatOrTranslateDate,PrimarySeller,SecondarySeller,InstitutionOrCollection,Buyer,CatalogueID,LotOrCat,Price,Currency,Sold,Source,CurrentLocation,Author,AuthorVariant,Title,Language,Material,Place,LiturgicalUse,Date,Circa,Artist,Scribe,Folios,Columns,Lines,Height,Width,Binding,Provenance,Comments
403,"1,174,031,060,917,030",19950425,Christie's NY,"Neufeld, Philip M.",,,"no. 8144: The Philip M. Neufeld collection: manuscripts and printed books, Part I",185,4025,,,,,,,Breviary,Latin,V,Germany,Dominican,1494,,,,298,1,18,89,64,,Conscia|Neufeld,Red Velvet binding
434,,19941123,Christie's,,,,no. 5294: Valuable printed books and manuscripts,12,10350,GBP,YES,,,,,Bible,Latin,V,"France, northern, Paris?",,1260,C,"Johannes Grusch Atelier, style",,596,2,46,178,117,,Thaler,
435,"435,984,613,878",19941123,Christie's,,,,no. 5294: Valuable printed books and manuscripts,15,27600,GBP,YES,,,,,Evangelistary/Gospel Lectionary,Latin,V,"Germany, Augsburg",,1500,C,Nicolaus Bertschi,,82,1,14,260,185,,Kraft,
451,"451,309,297,389,699",19941007,Christie's NY,,,,no. 7964: Printed books and manuscripts including literature and fine bindings,1,27600,USD,YES,,"Dublin, The Chester Beatty Library, MS 49",,,Bible,Latin,V,England,,1225,C1H,,,401,2,51,225,148,18thc English red morocco gilt,Hinton|Lloyd|Beatty|Barnard,
453,"2,104,531,530",19940629,Christie's,,,,Illuminated manuscripts; autograph manuscripts; music manuscripts; antiquarian printed books; modern illustrated books.,30,13674.1,,,,,,,Psalter,Latin,V,"Belgium, Brussels?",,1280,CLATE,,,185,1,17,125,85,,"Bute, John Patrick Crichton-Stuart, Marquess of",
454,"454,970,017,218",19940629,Christie's,,,,Illuminated manuscripts; autograph manuscripts; music manuscripts; antiquarian printed books; modern illustrated books.,41,0,,NO,,,Jacobus de Cessolis,Jacobus de Cessolis,Ludus Scaccorum,Latin,P,"Italy, Ischia",,1419,,,,54,1,30,225,152,,De Alexio de Neapoli|Der Lasa|Blass,
455,"455,539,888,275,712,000",19940629,Christie's,,,,Illuminated manuscripts; autograph manuscripts; music manuscripts; antiquarian printed books; modern illustrated books.,37,16408.3,,,,,,,Psalter,Latin,V,"England, southern, London?",,1450,C,,,124,1,22,272,174,,,19thc English binding
456,"456,178,122",19940629,Christie's,,,,Illuminated manuscripts; autograph manuscripts; music manuscripts; antiquarian printed books; modern illustrated books.,34,7657,,,,,,,Portiforium,Latin,V,England,,1375,C2H,,John Payterell,65,1,17,120,90,,Payterell|Powell|Fakner,18thc binding
457,"457,984,217,344",19940629,Christie's,,,,Illuminated manuscripts; autograph manuscripts; music manuscripts; antiquarian printed books; modern illustrated books.,36,245230.15,,,,,,,Vita Et Prophetia St Hildegard,Latin,V,"Germany, southern, Kempten",,1438,C2Q,,,65,1,19,166,115,,"Kempten Abbey, Bavaria|Convent St Joseph-Innsbruck|Hornstein-Grieningen|Olschki",Early 16thc binding
458,,19940629,Christie's,,,,Illuminated manuscripts; autograph manuscripts; music manuscripts; antiquarian printed books; modern illustrated books.,35,,,NO,,,,,Breviary,Latin,V,"Germany, Rhineland, Xanten?",Xanten,1450,C,,,288,1,28,115,85,,Collegiate Church St Voctor-Vetera Castra|Hatzfeld,Comtep binding Wiyth Ivory Plaque
459,"459,287,313,039,439,000,000,000,000",19940629,Christie's,,,,Illuminated manuscripts; autograph manuscripts; music manuscripts; antiquarian printed books; modern illustrated books.,42,7657,,,,,"Dante Alighieri|Ficino, Marsilio| |Ficino, Marsilio (Tr)",Dante Alighieri|Marsilio Ficino|Arcoato|Marsilio Ficino (Tr),Sopra la Monarchia Di Dante|De Dio Et Anima|Prophesies|Chronicle,Italian,P,"Italy, Florence",,1525,C1H,,,210,1,22,212,140,,"Saibanti/Canonici|Celotti, Luigi|Libri, Guillaume|Milnes|Crewe|Donati",19th C citron binding
477,"4,779,638",19940422,Christie's NY,,,,"no. 7866: Printed books and manuscripts including science, early Continental literature from the collection of Henri Burton",69,6900,,,,,Peter of Poitiers,Petrus Pictaniensis (Peter of Poitiers),Compendium Historiae In Genealogia Christi,Latin,V,Flanders?,,1300,C?,,,1,,,4220,405,,,
504,"504,481,869,343,947,000,000,000,000",19931124,Christie's NY,,,,no. 5085: Valuable manuscripts and printed books,15,43520.88,,,,West Yorkshire Archive Service,,,Breviary,Latin,V,"England, Yorkshire",Augustinian,1380,C,,,154,2,43,232,160,,Austin Canons Bridlington|Fitzjohn|Holdsworth|Stubbes|Hungerford|Quaritch,Old red binding
505,"505,219,912,282,202,000",19931124,Christie's NY,,,,no. 5085: Valuable manuscripts and printed books,18,36557.48,,,,"New Haven, Yale University, Beinecke Library, MS Obsborn fa.33",Ovid,Publius Ovidius Naso,Heroides & de Pulice,Italian,V,"Italy, Florence",,1393,,,Belloncio Di Gherardo,62,1,30,282,200,Blue paper,"De Bernardo|Phillipps, Thomas, Sir|Osborn|Beinecke Library, Yale University",Phillipps11865
508,"5,081,140,966,414,740",19931124,Christie's NY,,,,no. 5085: Valuable manuscripts and printed books,17,0,,,,,,,"Genealogy, Charles...",French,V,"France, northern",,1466,c+,Master of the Ango Hours,,32,1,22,155,110,,Charles de Sainte-Maure (Comte de Nesle),
509,,19931124,Christie's NY,,,,no. 5085: Valuable manuscripts and printed books,23,43520.88,,,,,"Horace|Bernard of Clairvaux, Saint","Quintus Horatius Flaccus|Bernardus, Claravallensis, Saint","Ars Poetica,Epistolarum|De Contemtu Mundi",Latin,V,"Italy, northern",,1313,C1Q,,,41,1,27,258,176,,Shuckburgh,
510,,19931124,Christie's NY,,,,no. 5085: Valuable manuscripts and printed books,11,2262.92,,,,,,,Processional,Latin,V,"Germany, Mainz?",Mainz,1500,C,,,147,1,18,174,130,,,
511,"51,118,030",19931124,Christie's NY,,,,no. 5085: Valuable manuscripts and printed books,19,15000,,,,,,Jean Chapuis,Tresor Ou les Sept Articles de la Foi,French,V,France,,1450,C,,,33,1,20,219,143,,Pene Du Bois|Roseman|Cleveland Museum Art,
520,"5,209,219,653,972,990,000,000",19930623,Christie's,,,,,23,40581,,,,,,,Bible,Latin,V,"France, Paris",,1250,C,Mathurin Atelier,,606,2,45,130,89,,Bussini,Early 17thc Italian red binding
521,"5,211,013",19930623,Christie's,,,,,37,81162,,,,,"Marchesinus, Johannes",Johannis Marchesini,Mammotrectus,Latin,P,"Germany, Middle Franconia, Ansbach",,1400,C,,,272,1,32,410,285,,,
551,"5,512,258",19930609,Christie's NY,,,,no. 7700: Printed books and manuscripts including Americana and illuminated manuscripts,1,16100,USD,YES,,,Peter of Poitiers,Petrus Pictaniensis (Peter of Poitiers),Compendium Historiae In Genealogia Christi,Latin,V,England,,1338,C2Q,,,1,,,1697,334,,Thornel|Woodner|Faure|Bruce,
573,"5,733,290",19921125,Christie's,,,Fogg,"no. 4882: Illuminated manuscripts, autograph letters, valuable printed books, historical bookbindings",9,16500,GBP,YES,,,,,Bible,Latin,V,"France, Paris",,1250,C,"Johannes Grusch Atelier, style",,586,2,44,152,98,16thc German blind-stamped goatskin over wooden boards,Fogg,
574,,19921125,Christie's,,,Rivers,"no. 4882: Illuminated manuscripts, autograph letters, valuable printed books, historical bookbindings",19,6235.65,,YES,,,,,Missal,Latin,V,"France, Nice",,1442,,,,155,2,25,263,200,later red velvet,"Chapel Our Lady Of Mercy, Nice|Sanudo|Jeanet, Maitre|De Oliveira, A. Bernardo|Rivers",
575,,19921125,Christie's,,,,"no. 4882: Illuminated manuscripts, autograph letters, valuable printed books, historical bookbindings",21,,,NO,,,,,Breviary,Latin,V,"Italy, Lombardy",Dominican,1460,C,"Master of the Vitae Imperatorum, follower",,451,2,29,125,90,17thc red velvet,"Rast, Christopher",
577,"57,717,419,828",19921125,Christie's,,,Symonds,"no. 4882: Illuminated manuscripts, autograph letters, valuable printed books, historical bookbindings",17,9900,GBP,YES,,,,,Antiphonal of Marguerite de Baconel,Latin,V,"Flanders, southern, Gosnay",,1539,,,,178,1,7,202,130,18thc stamped sheepskin,"De Baconel, Marguerite, convent of Mont-de-Ste-Marie, Gosnay|Convent of Ste-Anne, Bruges|Marguier|Metcalf|John Carter Brown Library, Providence RI|Symonds",De Ricci 54
603,"6,036,478,286,908",19920624,Christie's,,,,Illuminated manuscripts; incunabula; Greek books; Hebrew books; historical bindings; writing books; autograph letters.,54,63697.5,,,,,,,"Psalter,Offices,Hours,Symbolum Athanasius,Litany...",Latin,V,"France, southeastern",,1484,,,,218,1,26,273,190,,Searles|Rodd|Rowland,Contemporary blind-stamped binding
604,,19920624,Christie's,,,,Illuminated manuscripts; incunabula; Greek books; Hebrew books; historical bindings; writing books; autograph letters.,55,,,NO,,,,,Prayerbook,German,V,"Germany, Nuremberg",Nuremberg,1515,C,"Glockendon, Nikolaus",,377,1,15,118,90,,Rudolph Ii|Von Schoenfeld|Von Dietrich|Searles|Rowland,18thc Austrian Blue binding
605,"6,052,512,129,943",19920624,Christie's,,,,Illuminated manuscripts; incunabula; Greek books; Hebrew books; historical bindings; writing books; autograph letters.,62,,,NO,,,,,Book of Hours-Prayerbook,Dutch,V,"Belgium, Ghent or Antwerp",Bruges,1513,C,"Master of Charles V, follower",,162,1,22,162,110,,Harrington,Contemporary blind-stamped binding
606,,19920624,Christie's,,,,Illuminated manuscripts; incunabula; Greek books; Hebrew books; historical bindings; writing books; autograph letters.,64,,,NO,,,,,Biblical Commentary,French,V,"France, Paris?",,1520,CEARLY,,,30,1,17,130,93,,Chaulat|Bignon,Late 18th C Ref French binding
632,,19920508,Christie's,"Blass, Dr. Robert",,,Dr. Robert Blass library.,3,15644.6,,,,,Jacobus de Cessolis,Jacobus de Cessolis,Ludo Scacchorum|Allegorie Fabularum Ovidi Magistri Johannis Baptiste|Historia de Septem Sapientibus|De Vita Et Moribus Philosophorum Veterum,Latin,P,Italy,,1400,C,,,120,1,37,302,225,,Mantuani|Blass,Briquet11906;18thc vellum Italian binding
633,,19920508,Christie's,"Blass, Dr. Robert",,,Dr. Robert Blass library.,5,13410.2,,,,,Jacobus de Cessolis,Jacobus de Cessolis,Ludus Scaccorum,Latin,V,France,,1480,C,,,62,1,24,205,140,,Rudingius|Avallon|Von Heydebrand Lasa|Blass|Cleveland Pub Lib,18thc Sheep binding
634,"6,349,764,972,011,140,000,000,000,000,000",19920508,Christie's,"Blass, Dr. Robert",,,Dr. Robert Blass library.,7,8939.5,,,,,Jacobus de Cessolis,Jacobus de Cessolis,Ludus Scaccorum,French,P,"France, northern",,1480,C,,,65,1,33,262,205,French Blind-Stamped Binding,"Blosset|Niemeijer|Blass|Schoenberg, Lawrence J.|Les Enluminures",Schoenberg58
635,"25,363,597,241,163,800,000",19920508,Christie's,"Blass, Dr. Robert",,,Dr. Robert Blass library.,4,6705.1,,,,,Jacobus de Cessolis,Jacobus de Cessolis,Ludus Scaccorum,Latin,V,France,,1420,C2Q,,,37,1,30,172,130,,Amadus|Blass|Cochran,19thc German boards
910,"91,029,164,186,589",19890621,Christie's,,,,"Medieval and illuminated manuscripts, early printed books, autographs letter historical documents",14,,,NO,,,,,Breviary,Latin,V,"Netherlands, southern",Rome,1300,C,,,436,2,27,147,108,,,
911,"9,119,788,102,791,060,000,000,000,000,000,000,000,000,000,000,000,000,000",19890621,Christie's,,,,"Medieval and illuminated manuscripts, early printed books, autographs letter historical documents",15,,,NO,,,,,"Psalter,Liturgical & Breviary-Antiphoner",Latin,V,"France, northern, Paris?",,1250,C,,,350,1,20,180,123,"Early 19thc green binding, gilt","Abbey St-Thierry|Library Monteil Et Royez|Phillipps, Thomas, Sir",Phillipps1312
912,,19890621,Christie's,,,,"Medieval and illuminated manuscripts, early printed books, autographs letter historical documents",16,16948.8,,,,,,,Missal,Latin,V,"Germany, Rhineland?",,1400,C,,,260,2,28,258,180,,,
913,"91,312,639,786,170,200,000,000,000",19890621,Christie's,,,,"Medieval and illuminated manuscripts, early printed books, autographs letter historical documents",38,8920,,,,,,,"Statutes, Order of the Golden Fleece",French,V,Flanders,,1491,C,,,36,1,24,253,185,,Henry VII|Scott|Baynes|Harvey|Walker|Coates,
914,"857,914",19890621,Christie's,,,,"Medieval and illuminated manuscripts, early printed books, autographs letter historical documents",13,0,,,,,John of Wales,Johannes Wallensis,Communiloquium..,Latin,V,"France, southeastern?",,1380,CLATE,,,296,1,30,255,168,,Benedictine Priory St Pons de Cimiez,
915,"9,152,163",19890621,Christie's,,,,"Medieval and illuminated manuscripts, early printed books, autographs letter historical documents",28,53520,,,,,,,Psalter/Missal,Latin,V,"Italy, Brescia",Dominican,1500,C,,,141,1,31,204,152,,Fascio,Contemporary binding
916,,19890621,Christie's,,,,"Medieval and illuminated manuscripts, early printed books, autographs letter historical documents",33,1784,,,,,,,Prayerbook,German,P,"Germany, Rhineland?",,1500,C,,,355,,21,130,95,,,
917,"9,179,790",19890621,Christie's,,,,"Medieval and illuminated manuscripts, early printed books, autographs letter historical documents",34,1248,,,,,,,Prayerbook,Dutch,P,Netherlands,,1500,C,,,228,1,19,155,105,,Kerckhove|Van Galen,
919,,19890621,Christie's,,,,"Medieval and illuminated manuscripts, early printed books, autographs letter historical documents",36,1248,,,,,,,Prayerbook,Dutch,V,Netherlands,,1506,,,,92,,17,130,90,,,
920,,19890621,Christie's,,,,"Medieval and illuminated manuscripts, early printed books, autographs letter historical documents",32,19624,,,,,,,Prayerbook,German,V,"Germany, Rhineland?",,1463,C3Q,,,197,1,13,100,79,,,
671,"67,114,166",19911212,Sotheby's NY,Sch������yen collection,,,Incunables from the Sch������yen collection.,162,17600,,,,,"Cicero, Marcus Tullius","Cicero, Marcus Tullius",De Officiis & Paradoxa,Latin,P,"Italy, Florence?",,1465,C,,,108,1,25,292,215,,Ritman|Von Metternich|Bell|Hartz,
673,"67,372,989,579",19911127,Christie's,,,,,3,,,NO,,,"Giles of Rome, Archbishop of Bourges","Aegidius Romanus (Giles, of Rome, Archbishop of Bourges) (Aegidius Columna)",De Regimine Principum(Gouvernment des Princes),Latin,V,England,,1420,C,,,262,1,33,203,140,,Cope,
674,"118,674,339,138,811,000",19911127,Christie's,,,,,2,0,,,,,,,Antiphoner,Latin,V,"Italy, Siena",,1480,C,"Pellegrino di Mariano, workshop",,149,1,6,550,400,,Gruel,Contemporary binding
691,"6,911,444,102,411,180,000,000,000,000,000,000,000,000,000,000,000",19910626,Christie's,,,,,25,,,NO,,"New York, Morgan Library, MS M.1156","Gregory I, Pope","Gregory, the Great, Pope",Homiliae in Evangelia (Gospel),Latin,V,"Germany, Rhineland",,1160,C3Q,,,126,2,37,317,192,,"San Giovanni e Paolo, Venice|Celotti, Luigi|Phillipps, Thomas, Sir",Phillipps935
692,,19910626,Christie's,,,,,26,31346.7,,,,,,,Psalter,German,P,"Germany, Nuremberg?",,1378,,,,110,,,146,100,,,
693,"23,269,311,838",19910626,Christie's,,,,,37,75599.7,,,,,,,Bible,Latin,V,"Italy, northeastern?",,1263,C,,,420,2,50,146,100,,Convent Courtrai|De Masso|Beck,
694,,19910626,Christie's,,,,,42,22126.5,,,,,|,Antonio Beccadelli (Panormita)|Pontano,De Dictis Et Factis Regis Alfonsi Aragonae,Latin,V,"Italy, Naples?",,1465,C,,,76,,,220,145,,,
695,,19910626,Christie's,,,,,35,,,NO,,,,,"Geomancy, Divination & Alchemy Miscellany",Latin,P,France,,1350,C,,,65,,,410,155,,,
696,"69,610,051",19910626,Christie's,,,,,24,0,,,,,,,Confraternita Di Santa Maria...,Italian,V,"Italy, Ferrara",,1488,C4Q,,,15,,,280,200,,,
697,"12,697",19910626,Christie's,,,,,27,11063.25,,,,,,,Breviary,Latin,V,Netherlands,Franciscan,1488,C4Q,,,366,2,23,175,130,,Lyndoe,Binding C.1530
753,"7,534,287,630,410,330",19910601,Christie's NY,,,,,1,31900,,,,,,,Bible,Latin,V,England,,1230,C,,,265,2,68,207,150,18thc English binding,Liddell(Ravensworth)|Borneman|Zabriskie|Manhattan College,
754,"5,237,543,110",19910601,Christie's NY,,,,,2,15400,,,,,,,Bible,Latin,V,England?,,1250,C,,,551,2,42,161,110,19thc English dark blue-green binding,Lilburne|Manhattan College,
755,,19910601,Christie's NY,,,,,5,7250,,,,,,,Bible,Latin,V,Bohemia,,1419,,,Blaise,515,2,49,245,168,,Heinemann|Zabriskie|Manhattan College,
756,"756,333,938,261,180,000,000",19910601,Christie's NY,,,,,8,11000,,,,,,,Breviary,Latin,V,"Italy, Florence",,1450,C,,,186,2,30,133,95,,Zabriskie|Manhattan College,
757,"7,573,337,122,081,770,000,000",19910601,Christie's NY,,,,,4,59400,,,,,"Cavalca, Domenico",Domenico Cavalca de Vico,Specchio Della Croce,Italian,V,"Italy, Tuscany?",,1380,CLATE,,,91,2,28,190,130,Contemporary binding,Fra Placido|Zabriskie|Manhattan College|Ritman,
758,"758,333,553,635",19910601,Christie's NY,,,,,3,8800,,,,,Nicolas de Byard,Nicholas de Biard,Distinctiones Alphabeticae,Latin,V,"Italy, northern?",,1350,C,,,233,2,38,245,165,,Ivan|Jolan|Zabriskie|Manhattan College,
759,,19910601,Christie's NY,,,,,11,2420,,,,,,,Constitution Rules of the Nuns of St. Augustine,Latin,V,Italy,,1480,CLATE,,,47,1,30,243,177,,Vories|Code|Manhattan College,
803,"80,330,976,645",19901128,Christie's,,,Dillon,"no. 4420: Medieval and illuminated manuscripts, valuable printed books, autograph letters and manuscripts",5,18700,GBP,YES,,"Dublin, The Chester Beatty Library, MS 128",,,Bible,Latin,V,"France, Paris",,1250,C,"Johannes Grusch Atelier, style",,607,2,47,143,97,early 19thc,Sibthorp|Allen|Beatty|Dillon,
804,"8,041,387,631,089",19901128,Christie's,,,Bolton,"no. 4420: Medieval and illuminated manuscripts, valuable printed books, autograph letters and manuscripts",16,30800,GBP,YES,,,,,Antiphoner,Latin,V,Switzerland?,,1500,C,,,133,1,5,520,370,contemporary,Bolton,
811,"811,209,015",19900620,Christie's,,,,"Medieval and illuminated manuscripts portolan charts, printed books, autograph letters and historical documents.",28,9098.4,,,,,Bartholomaeus Anglicus,Bartholomaeus Anglicus (Englishman Glanville),De Proprietatibus Rerum...,Anglo-Norman,V,England,,1260,C,,,32,1,41,203,145,,Denton,Contemporary Limp vellum binding
812,"8,129,670",19900620,Christie's,,,,"Medieval and illuminated manuscripts portolan charts, printed books, autograph letters and historical documents.",29,15164,,,,,,,"Bible, Old Testament",Latin,V,Italy,,1265,C,,,159,2,56,145,101,,Alexander Of Passau,17thc binding
813,,19900620,Christie's,,,,"Medieval and illuminated manuscripts portolan charts, printed books, autograph letters and historical documents.",33,3411.9,,,,,,,Antiphoner,Latin,V,"Germany, Cologne",,1515,C,,,258,1,10,430,228,,Oelux-Cologne,
814,,19900620,Christie's,,,,"Medieval and illuminated manuscripts portolan charts, printed books, autograph letters and historical documents.",32,7582,,,,,,,"Missal, Votive",Latin,V,"Germany, Alsace?",,1518,,,,77,1,20,303,200,,Eygin,Contemporary boards
815,,19900620,Christie's,,,,"Medieval and illuminated manuscripts portolan charts, printed books, autograph letters and historical documents.",30,3411.9,,,,,,,Antiphoner,Latin,V,"Italy, northern?",,1450,CCENT,,,72,1,4,171,125,,,
855,"85,514,717,178,636",19891206,Christie's London,,,,"no. 4162: Medieval and illuminated manuscripts, printed books...autograph letters, historical documents",16,4228.08,,,,,,,Breviary,Latin,V,England,Sarum,1400,C,,,229,2,36,146,94,,Mclaughlin,
856,,19891206,Christie's London,,,,"no. 4162: Medieval and illuminated manuscripts, printed books...autograph letters, historical documents",20,,,WD,,,,,Offices,Latin|German,V,"Germany, southern, Bamberg",Dominican,1460,C,,,307,1,15,119,92,,Plencken|Buhlaln,
857,"857,914",19891206,Christie's London,,,,"no. 4162: Medieval and illuminated manuscripts, printed books...autograph letters, historical documents",15,0,,,,,John of Wales,Johannes Wallensis,Communiloquium..,Latin,V,"France, southeastern?",,1380,CLATE,,,296,1,30,255,168,,Benedictine Priory St Pons de Cimiez,
858,"858,204,221",19891206,Christie's London,,,,"no. 4162: Medieval and illuminated manuscripts, printed books...autograph letters, historical documents",14,5989.78,,,,,,,Processional,Latin,V,"England, East Anglia",Sarum,1350,C,,,118,1,24,171,118,19thc binding,Wykys|Hemyng|Birkbeck,
859,,19891206,Christie's London,,,,"no. 4162: Medieval and illuminated manuscripts, printed books...autograph letters, historical documents",19,1143.92,,,,,,,"Hymnal, Noted",Dutch,P,Netherlands,,1475,C2H,,,107,,7,130,101,,,
860,,19891206,Christie's London,,,,"no. 4162: Medieval and illuminated manuscripts, printed books...autograph letters, historical documents",25,10570.2,,,,,,,Devotions,German,P,Netherlands,,1475,C2H,,,130,1,21,194,130,,Denck|Huysbron,
